image,suspected_duplicate,duplicate_type,similarity_score,recommended_action
Healthy\Image_SetA025.jpg,Healthy\Image_SetA026.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA025.jpg,Healthy\Image_SetB025.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA025.jpg,Healthy\Image_SetB026.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA026.jpg,Healthy\Image_SetB025.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA026.jpg,Healthy\Image_SetB026.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA027.jpg,Healthy\Image_SetA028.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA027.jpg,Healthy\Image_SetA875.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA027.jpg,Healthy\Image_SetA876.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA027.jpg,Healthy\Image_SetB027.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA027.jpg,Healthy\Image_SetB028.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA027.jpg,Healthy\Image_SetB875.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA027.jpg,Healthy\Image_SetB876.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA028.jpg,Healthy\Image_SetA875.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA028.jpg,Healthy\Image_SetA876.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA028.jpg,Healthy\Image_SetB027.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA028.jpg,Healthy\Image_SetB028.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA028.jpg,Healthy\Image_SetB875.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA028.jpg,Healthy\Image_SetB876.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA029.jpg,Healthy\Image_SetA030.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA029.jpg,Healthy\Image_SetA207.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA029.jpg,Healthy\Image_SetA208.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA029.jpg,Healthy\Image_SetB019.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA029.jpg,Healthy\Image_SetB020.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA029.jpg,Healthy\Image_SetB029.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA029.jpg,Healthy\Image_SetB030.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA029.jpg,Healthy\Image_SetB207.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA029.jpg,Healthy\Image_SetB208.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA030.jpg,Healthy\Image_SetA207.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA030.jpg,Healthy\Image_SetA208.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA030.jpg,Healthy\Image_SetB019.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA030.jpg,Healthy\Image_SetB020.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA030.jpg,Healthy\Image_SetB029.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA030.jpg,Healthy\Image_SetB030.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA030.jpg,Healthy\Image_SetB207.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA030.jpg,Healthy\Image_SetB208.jpg,near_duplicate,2,remove (keep anchor)
Healthy\Image_SetA031.jpg,Healthy\Image_SetA032.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA031.jpg,Healthy\Image_SetB031.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA031.jpg,Healthy\Image_SetB032.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA032.jpg,Healthy\Image_SetB031.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA032.jpg,Healthy\Image_SetB032.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA033.jpg,Healthy\Image_SetA034.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA033.jpg,Healthy\Image_SetB033.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA033.jpg,Healthy\Image_SetB034.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA034.jpg,Healthy\Image_SetB033.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA034.jpg,Healthy\Image_SetB034.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA035.jpg,Healthy\Image_SetA036.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA035.jpg,Healthy\Image_SetB035.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA035.jpg,Healthy\Image_SetB036.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA036.jpg,Healthy\Image_SetB035.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA036.jpg,Healthy\Image_SetB036.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA037.jpg,Healthy\Image_SetA038.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA037.jpg,Healthy\Image_SetB037.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA037.jpg,Healthy\Image_SetB038.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA038.jpg,Healthy\Image_SetB037.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA038.jpg,Healthy\Image_SetB038.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA039.jpg,Healthy\Image_SetA040.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA039.jpg,Healthy\Image_SetA731.jpg,near_duplicate,4,review
Healthy\Image_SetA039.jpg,Healthy\Image_SetA732.jpg,near_duplicate,4,review
Healthy\Image_SetA039.jpg,Healthy\Image_SetB039.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA039.jpg,Healthy\Image_SetB040.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA039.jpg,Healthy\Image_SetB731.jpg,near_duplicate,4,review
Healthy\Image_SetA039.jpg,Healthy\Image_SetB732.jpg,near_duplicate,4,review
Healthy\Image_SetA040.jpg,Healthy\Image_SetA731.jpg,near_duplicate,4,review
Healthy\Image_SetA040.jpg,Healthy\Image_SetA732.jpg,near_duplicate,4,review
Healthy\Image_SetA040.jpg,Healthy\Image_SetB039.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA040.jpg,Healthy\Image_SetB040.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA040.jpg,Healthy\Image_SetB731.jpg,near_duplicate,4,review
Healthy\Image_SetA040.jpg,Healthy\Image_SetB732.jpg,near_duplicate,4,review
Healthy\Image_SetA041.jpg,Healthy\Image_SetA042.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA041.jpg,Healthy\Image_SetB041.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA041.jpg,Healthy\Image_SetB042.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA042.jpg,Healthy\Image_SetB041.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA042.jpg,Healthy\Image_SetB042.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA043.jpg,Healthy\Image_SetA044.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA043.jpg,Healthy\Image_SetB043.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA043.jpg,Healthy\Image_SetB044.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA044.jpg,Healthy\Image_SetB043.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA044.jpg,Healthy\Image_SetB044.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA045.jpg,Healthy\Image_SetA046.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA045.jpg,Healthy\Image_SetB045.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA045.jpg,Healthy\Image_SetB046.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA046.jpg,Healthy\Image_SetB045.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA046.jpg,Healthy\Image_SetB046.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA047.jpg,Healthy\Image_SetA048.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA047.jpg,Healthy\Image_SetB047.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA047.jpg,Healthy\Image_SetB048.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA048.jpg,Healthy\Image_SetB047.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA048.jpg,Healthy\Image_SetB048.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA049.jpg,Healthy\Image_SetA050.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA049.jpg,Healthy\Image_SetA523.jpg,near_duplicate,4,review
Healthy\Image_SetA049.jpg,Healthy\Image_SetA524.jpg,near_duplicate,4,review
Healthy\Image_SetA049.jpg,Healthy\Image_SetB049.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA049.jpg,Healthy\Image_SetB050.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA049.jpg,Healthy\Image_SetB523.jpg,near_duplicate,4,review
Healthy\Image_SetA049.jpg,Healthy\Image_SetB524.jpg,near_duplicate,4,review
Healthy\Image_SetA050.jpg,Healthy\Image_SetA523.jpg,near_duplicate,4,review
Healthy\Image_SetA050.jpg,Healthy\Image_SetA524.jpg,near_duplicate,4,review
Healthy\Image_SetA050.jpg,Healthy\Image_SetB049.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA050.jpg,Healthy\Image_SetB050.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA050.jpg,Healthy\Image_SetB523.jpg,near_duplicate,4,review
Healthy\Image_SetA050.jpg,Healthy\Image_SetB524.jpg,near_duplicate,4,review
Healthy\Image_SetA051.jpg,Healthy\Image_SetA052.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA051.jpg,Healthy\Image_SetB051.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA051.jpg,Healthy\Image_SetB052.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA052.jpg,Healthy\Image_SetB051.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA052.jpg,Healthy\Image_SetB052.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA053.jpg,Healthy\Image_SetA054.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA053.jpg,Healthy\Image_SetB053.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA053.jpg,Healthy\Image_SetB054.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA054.jpg,Healthy\Image_SetB053.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA054.jpg,Healthy\Image_SetB054.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA055.jpg,Healthy\Image_SetA056.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA055.jpg,Healthy\Image_SetB055.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA055.jpg,Healthy\Image_SetB056.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA056.jpg,Healthy\Image_SetB055.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA056.jpg,Healthy\Image_SetB056.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA057.jpg,Healthy\Image_SetA058.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA057.jpg,Healthy\Image_SetA217.jpg,near_duplicate,4,review
Healthy\Image_SetA057.jpg,Healthy\Image_SetA218.jpg,near_duplicate,4,review
Healthy\Image_SetA057.jpg,Healthy\Image_SetB057.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA057.jpg,Healthy\Image_SetB058.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA057.jpg,Healthy\Image_SetB217.jpg,near_duplicate,4,review
Healthy\Image_SetA057.jpg,Healthy\Image_SetB218.jpg,near_duplicate,4,review
Healthy\Image_SetA058.jpg,Healthy\Image_SetA217.jpg,near_duplicate,4,review
Healthy\Image_SetA058.jpg,Healthy\Image_SetA218.jpg,near_duplicate,4,review
Healthy\Image_SetA058.jpg,Healthy\Image_SetB057.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA058.jpg,Healthy\Image_SetB058.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA058.jpg,Healthy\Image_SetB217.jpg,near_duplicate,4,review
Healthy\Image_SetA058.jpg,Healthy\Image_SetB218.jpg,near_duplicate,4,review
Healthy\Image_SetA059.jpg,Healthy\Image_SetA060.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA059.jpg,Healthy\Image_SetB059.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA059.jpg,Healthy\Image_SetB060.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA060.jpg,Healthy\Image_SetB059.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA060.jpg,Healthy\Image_SetB060.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA061.jpg,Healthy\Image_SetA062.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA061.jpg,Healthy\Image_SetB061.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA061.jpg,Healthy\Image_SetB062.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA062.jpg,Healthy\Image_SetB061.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA062.jpg,Healthy\Image_SetB062.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA063.jpg,Healthy\Image_SetA064.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA063.jpg,Healthy\Image_SetB063.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA063.jpg,Healthy\Image_SetB064.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA064.jpg,Healthy\Image_SetB063.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA064.jpg,Healthy\Image_SetB064.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA065.jpg,Healthy\Image_SetA066.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA065.jpg,Healthy\Image_SetB065.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA065.jpg,Healthy\Image_SetB066.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA066.jpg,Healthy\Image_SetB065.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA066.jpg,Healthy\Image_SetB066.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA067.jpg,Healthy\Image_SetA068.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA067.jpg,Healthy\Image_SetB067.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA067.jpg,Healthy\Image_SetB068.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA068.jpg,Healthy\Image_SetB067.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA068.jpg,Healthy\Image_SetB068.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA069.jpg,Healthy\Image_SetA070.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA069.jpg,Healthy\Image_SetB069.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA069.jpg,Healthy\Image_SetB070.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA070.jpg,Healthy\Image_SetB069.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA070.jpg,Healthy\Image_SetB070.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA071.jpg,Healthy\Image_SetA072.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA071.jpg,Healthy\Image_SetB071.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA071.jpg,Healthy\Image_SetB072.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA072.jpg,Healthy\Image_SetB071.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA072.jpg,Healthy\Image_SetB072.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA073.jpg,Healthy\Image_SetA074.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA073.jpg,Healthy\Image_SetB073.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA073.jpg,Healthy\Image_SetB074.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA074.jpg,Healthy\Image_SetB073.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA074.jpg,Healthy\Image_SetB074.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA075.jpg,Healthy\Image_SetA076.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA075.jpg,Healthy\Image_SetB075.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA075.jpg,Healthy\Image_SetB076.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA076.jpg,Healthy\Image_SetB075.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA076.jpg,Healthy\Image_SetB076.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA077.jpg,Healthy\Image_SetA078.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA077.jpg,Healthy\Image_SetB077.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA077.jpg,Healthy\Image_SetB078.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA078.jpg,Healthy\Image_SetB077.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA078.jpg,Healthy\Image_SetB078.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA079.jpg,Healthy\Image_SetA080.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA079.jpg,Healthy\Image_SetB079.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA079.jpg,Healthy\Image_SetB080.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA080.jpg,Healthy\Image_SetB079.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA080.jpg,Healthy\Image_SetB080.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA081.jpg,Healthy\Image_SetA082.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA081.jpg,Healthy\Image_SetA551.jpg,near_duplicate,4,review
Healthy\Image_SetA081.jpg,Healthy\Image_SetA552.jpg,near_duplicate,4,review
Healthy\Image_SetA081.jpg,Healthy\Image_SetB081.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA081.jpg,Healthy\Image_SetB082.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA081.jpg,Healthy\Image_SetB551.jpg,near_duplicate,4,review
Healthy\Image_SetA081.jpg,Healthy\Image_SetB552.jpg,near_duplicate,4,review
Healthy\Image_SetA082.jpg,Healthy\Image_SetA551.jpg,near_duplicate,4,review
Healthy\Image_SetA082.jpg,Healthy\Image_SetA552.jpg,near_duplicate,4,review
Healthy\Image_SetA082.jpg,Healthy\Image_SetB081.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA082.jpg,Healthy\Image_SetB082.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA082.jpg,Healthy\Image_SetB551.jpg,near_duplicate,4,review
Healthy\Image_SetA082.jpg,Healthy\Image_SetB552.jpg,near_duplicate,4,review
Healthy\Image_SetA083.jpg,Healthy\Image_SetA084.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA083.jpg,Healthy\Image_SetB083.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA083.jpg,Healthy\Image_SetB084.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA084.jpg,Healthy\Image_SetB083.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA084.jpg,Healthy\Image_SetB084.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA085.jpg,Healthy\Image_SetA086.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA085.jpg,Healthy\Image_SetB085.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA085.jpg,Healthy\Image_SetB086.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA086.jpg,Healthy\Image_SetB085.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA086.jpg,Healthy\Image_SetB086.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA087.jpg,Healthy\Image_SetA088.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA087.jpg,Healthy\Image_SetB087.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA087.jpg,Healthy\Image_SetB088.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA088.jpg,Healthy\Image_SetB087.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA088.jpg,Healthy\Image_SetB088.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA089.jpg,Healthy\Image_SetA090.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA089.jpg,Healthy\Image_SetB089.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA089.jpg,Healthy\Image_SetB090.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA090.jpg,Healthy\Image_SetB089.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA090.jpg,Healthy\Image_SetB090.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA091.jpg,Healthy\Image_SetA092.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA091.jpg,Healthy\Image_SetB091.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA091.jpg,Healthy\Image_SetB092.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA092.jpg,Healthy\Image_SetB091.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA092.jpg,Healthy\Image_SetB092.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA093.jpg,Healthy\Image_SetA094.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA093.jpg,Healthy\Image_SetB093.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA093.jpg,Healthy\Image_SetB094.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA094.jpg,Healthy\Image_SetB093.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA094.jpg,Healthy\Image_SetB094.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA095.jpg,Healthy\Image_SetA096.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA095.jpg,Healthy\Image_SetA817.jpg,near_duplicate,4,review
Healthy\Image_SetA095.jpg,Healthy\Image_SetA818.jpg,near_duplicate,4,review
Healthy\Image_SetA095.jpg,Healthy\Image_SetB095.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA095.jpg,Healthy\Image_SetB096.jpg,near_duplicate,0,remove (keep anchor)
Healthy\Image_SetA095.jpg,Healthy\Image_SetB817.jpg,near_duplicate,4,review
Healthy\Image_SetA095.jpg,Healthy\Image_SetB818.jpg,near_duplicate,4,review
Healthy\Image_SetA096.jpg,Healthy\Image_SetA817.jpg,near_duplicate,4,review
Healthy\Image_SetA096.jpg,Healthy\Image_SetA818.jpg,near_duplicate,4,review
Healthy\Image_SetA096.jpg,Healthy\Image_SetB095.jpg,near_duplicate,0,remove (keep anchor)
